,source,author,title,description,url,urlToImage,publishedAt,content
75,"{'id': None, 'name': 'Applech2.com'}",applech2,Anker Japan、重さ約650gの世界最小Google TV搭載モバイルプロジェクター「Nebula Capsule Air」を発売。,"Anker Japanが重さ約650gで壁掛けや吊り下げなどに対応した世界最小Google TV搭載のモバイルプロジェクター「Nebula Capsule Air」を発売しています。詳細は以下から。 　Anker Ja […]
The post Anker Japan、重さ約650gの世界最小Google TV搭載モバイルプロジェクター「Nebula Capsule Air」を発売。 first appeared on AAPL Ch..",https://applech2.com/archives/20250306-anker-nebula-capsule-air.html,https://applech2.com/wp-content/uploads/2025/03/Anker-Japan-Nebula-Capsule-Air-Hero.webp,2025-03-06T03:18:01Z,"Anker Japan650gGoogle TVNebula Capsule Air
Anker Japan20250306NEBULAGoogle TVNebula Capsule Air (D4112)
Nebula CapsuleGoogle TV20251 Anker[..]NetflixYouTubeAmazon Prime Video10,000
Nebula Capsule … [+224 chars]"
76,"{'id': None, 'name': 'Applech2.com'}",applech2,Logitech、Brio 300ウェブカメラをサポートしAI Prompt BuilderからChatGPTが直接使用できるようになった「Logi Option+ v1.87」をリリース。,"LogitechがBrio 300ウェブカメラをサポートしAI Prompt BuilderからChatGPTを直接使用できるようにした「Logi Option+ v1.87」をリリースしています。詳細は以下から。 　 […]
The post Logitech、Brio 300ウェブカメラをサポートしAI Prompt BuilderからChatGPTが直接使用できるようになった「Logi Option+ v1.87」をリリース。 first appeared on AAPL Ch..",https://applech2.com/archives/20250307-logi-option-plus-support-brio-300-webcam.html,https://applech2.com/wp-content/uploads/2025/03/Logi-Option-Plus-1-87-update-Hero.webp,2025-03-07T06:58:36Z,"LogitechBrio 300AI Prompt BuilderChatGPTLogi Option+ v1.87
Logitech()20250304Logi Options+Logi Options+ v1.87 for Mac/WindowsBrio 300AI Prompt Builder
Brio 300 (Brio 300Brio 301Brio 305Brio 1080p)A… [+465 chars]"
77,"{'id': None, 'name': 'Applech2.com'}",applech2,AmazonでLightning充電式の「Touch ID搭載Magic Keyboard (テンキー付き) – 英語」のブラックモデルがセール中。,"AmazonでLightning充電式の「Touch ID搭載Magic Keyboard (テンキー付き) 英語」のブラックモデルがセールとなっています。詳細は以下から。 　Appleは2024年10月、Apple […]
The post AmazonでLightning充電式の「Touch ID搭載Magic Keyboard (テンキー付き) – 英語」のブラックモデルがセール中。 first appeared on AAPL Ch..",https://applech2.com/archives/20250309-magic-keyboard-with-touch-id-sale.html,https://applech2.com/wp-content/uploads/2025/03/Apple-Magic-Keyboard-Black-Lightning-Hero.webp,2025-03-09T14:36:41Z,"AmazonLightningTouch IDMagic Keyboard () 
Apple202410Apple M4iMac (24, M4, 2024)iMacUSB-CMagic
USB-CMagic Accessory
USB-CMagicLightningTouch IDMagic Keyboard ()Amazon
AppleMacTouch IDMagic Keyboa… [+189 chars]"
78,"{'id': None, 'name': 'Applech2.com'}",applech2,OBS、WindowsやmacOS環境でアプリがクラッシュする複数の不具合を修正した「OBS Studio v31.0.2 Hotfix」をリリース。,"OBSがWindowsやmacOS環境でアプリがクラッシュする複数の不具合を修正した「OBS Studio v31.0.2 Hotfix」をリリースしています。詳細は以下から。 　Open Broadcaster So […]
The post OBS、WindowsやmacOS環境でアプリがクラッシュする複数の不具合を修正した「OBS Studio v31.0.2 Hotfix」をリリース。 first appeared on AAPL Ch..",https://applech2.com/archives/20250309-obs-studio-v31-0-2-hotfix.html,https://applech2.com/wp-content/uploads/2025/03/Obs-studio-v31-0-2-hotfix-Hero.webp,2025-03-09T00:32:07Z,"OBSWindowsmacOSOBS Studio v31.0.2 Hotfix
Open Broadcaster Software Project2025030812OBS Studio v31.02HotfixOBS Studio v31.0.2
<ul><li>Fixed a crash on macOS when initializing a Video Capture Device… [+1471 chars]"
79,"{'id': None, 'name': 'Applech2.com'}",applech2,Technojoy、Apple M4 Proチップ搭載のMac mini (2024)用アップグレードSSDのサンプル品を出荷。,"TechnojoyがApple M4 Proチップ搭載のMac mini (2024)用のアップグレードSSDのサンプル品を出荷しているそうです。詳細は以下から。 　Appleが2024年11月に発売したApple M […]
The post Technojoy、Apple M4 Proチップ搭載のMac mini (2024)用アップグレードSSDのサンプル品を出荷。 first appeared on AAPL Ch..",https://applech2.com/archives/20250313-third-party-ssd-for-mac-mini-m4-pro.html,https://applech2.com/wp-content/uploads/2025/03/Mac-mini-M4-Pro-SSD-Store-Hero.webp,2025-03-13T02:35:25Z,"TechnojoyApple M4 ProMac mini (2024)SSD
Apple202411Apple M4/M4 ProMac mini (2024)SSDSSD()
Technojoy.teamM4 Mac mini (2024)SSD
Mac mini (2024)SSDPCB(Technojoy.team)M4Mac miniSSD(PCB)M4 ProMac miniS… [+1414 chars]"
80,"{'id': None, 'name': 'Applech2.com'}",applech2,Anker Japan、コンパクトな自動ゴミ収集ステーション付きのロボット掃除機「Eufy Robot Vacuum Auto-Empty C10」を発売。,"Anker Japanがコンパクトな自動ゴミ収集ステーション付きのロボット掃除機「Eufy Robot Vacuum Auto-Empty C10」を発売しています。詳細は以下から。 　Anker Japanは日本時間 […]
The post Anker Japan、コンパクトな自動ゴミ収集ステーション付きのロボット掃除機「Eufy Robot Vacuum Auto-Empty C10」を発売。 first appeared on AAPL Ch..",https://applech2.com/archives/20250319-anker-eufy-robot-vacuum-auto-empty-c10.html,https://applech2.com/wp-content/uploads/2025/03/Anker-Eufy-Robot-Vacuum-Auto-Empty-C10-Hero.webp,2025-03-19T03:56:19Z,"Anker JapanEufy Robot Vacuum Auto-Empty C10
Anker Japan20250319EufyEufy Robot Vacuum Auto-Empty C10 (T2292)
iPath
Anker Eufy Robot Vacuum Auto-Empty C10 Amazon.co.jp
Eufy Robot Vacuum Auto-Empty … [+179 chars]"
81,"{'id': None, 'name': 'Applech2.com'}",applech2,ESR、iPad Air (M3)やiPad (A16)用のマグネットケースやスクリーン保護フィルムなどを発売。,"ESRがiPad Air (M3)やiPad (A16)用のマグネットケースやスクリーン保護フィルムなどを発売しています。詳細は以下から。 　Appleは現地時間2025年03月12日より、Apple M3チップを搭載 […]
The post ESR、iPad Air (M3)やiPad (A16)用のマグネットケースやスクリーン保護フィルムなどを発売。 first appeared on AAPL Ch..",https://applech2.com/archives/20250312-esr-ipad-air-m3-and-ipad-a16-case.html,https://applech2.com/wp-content/uploads/2025/03/ESR-Flip-Magnet-Case-Hero.webp,2025-03-12T12:54:06Z,"ESRiPad Air (M3)iPad (A16)
Apple20250312Apple M311/13iPad Air (M3)A16iPad (A16)ESRiPadiPad
ESR Flip 
ESR Flip 3iPadSNS
iPad AirApple Pencil3,799~5,19911~16%OFF
ESR Shift 
ESR Shift Red Dot Awar… [+188 chars]"
82,"{'id': None, 'name': 'Applech2.com'}",applech2,Apple、WebKitに関するゼロデイ脆弱性を修正した「macOS Sequoia 15.3.2 (24D81)」をリリース。,"AppleがWebKitに関するゼロデイ脆弱性を修正した「macOS Sequoia 15.3.2 (24D81)」をリリースしています。詳細は以下から。 　Appleは現地時間2025年01月27日、計算機アプリなど […]
The post Apple、WebKitに関するゼロデイ脆弱性を修正した「macOS Sequoia 15.3.2 (24D81)」をリリース。 first appeared on AAPL Ch..",https://applech2.com/archives/20250312-macos-15-3-2-sequoia-24d81-hotfix.html,https://applech2.com/wp-content/uploads/2025/03/macos-15-3-2-sequoia-24D81-update-Hero.webp,2025-03-11T21:00:58Z,"AppleWebKitmacOS Sequoia 15.3.2 (24D81)
Apple20250127macOS Sequoia 15.3 (24D60)0311macOS Sequoia 15.3.2 (24D81)
macOS Sequoia 15.3.2 – 
macOS Sequoia 15.3.20210macOS 15.3.1 Sequoia (24D70)macOS 15… [+831 chars]"
83,"{'id': None, 'name': 'Applech2.com'}",applech2,Apple、新しいデバイスに対応しショートカットアクションを追加した「Apple Configurator v2.18」をリリース。,"Appleが新しいデバイスやショートカットアクションに対応した「Apple Configurator v2.18」をリリースしています。詳細は以下から。 　Appleは現地時間2025年03月17日、MacやiPhon […]
The post Apple、新しいデバイスに対応しショートカットアクションを追加した「Apple Configurator v2.18」をリリース。 first appeared on AAPL Ch..",https://applech2.com/archives/20250318-apple-configurator-v2-18.html,https://applech2.com/wp-content/uploads/2025/03/Apple-Configurator-v2-18-update-Hero.webp,2025-03-18T08:02:46Z,"AppleApple Configurator v2.18
Apple20250317MaciPhoneiPadApple TVVision ProAppleApple ConfiguratorApple Configurator v2.18
: 
Apple Configurator v2.18Apple M4MaciPhone 16eiPad Air (M3)AppleApple Co… [+61 chars]"
84,"{'id': None, 'name': 'Applech2.com'}",applech2,macOS 15 Sequoiaでの不具合を修正し、パフォーマンスを向上させた「Quicksilver v2.5.0」がリリース。,"macOS 15 Sequoiaでの不具合を修正し、パフォーマンスを向上させた「Quicksilver v2.5.0」がリリースされています。詳細は以下から。 　Blacktree Softwareは現地時間2025年 […]
The post macOS 15 Sequoiaでの不具合を修正し、パフォーマンスを向上させた「Quicksilver v2.5.0」がリリース。 first appeared on AAPL Ch..",https://applech2.com/archives/20250322-quicksilver-for-mac-v2-5-update.html,https://applech2.com/wp-content/uploads/2025/03/Quicksilver-v2-5-update-Hero.webp,2025-03-22T04:58:47Z,"macOS 15 SequoiaQuicksilver v2.5.0
Blacktree Software202503212000MacQuicksilverQuicksilver v2.5
2003Nicholas JitkoffQuicksilver(Apache 2.0)Patrick RobertsonNathan HenrieQuicksilver v2.5macOS 15 Seq… [+439 chars]"
85,"{'id': None, 'name': 'Applech2.com'}",applech2,Anker Japan、耳を塞がないオープンイヤー＆イヤーカフ型ワイヤレスイヤホンのエントリーモデルとなる「Anker Soundcore C30i」を発売。,"Anker Japanが耳を塞がないオープンイヤー型ワイヤレスイヤホンのエントリーモデルとなる「Anker Soundcore C30i」を発売しています。詳細は以下から。 　Anker Japanは、同社のオーディオ […]
The post Anker Japan、耳を塞がないオープンイヤー＆イヤーカフ型ワイヤレスイヤホンのエントリーモデルとなる「Anker Soundcore C30i」を発売。 first appeared on AAPL Ch..",https://applech2.com/archives/20250228-anker-soundcore-c30i.html,https://applech2.com/wp-content/uploads/2025/02/Soundcore-C30i-by-Anker-features-1.webp,2025-02-28T05:35:09Z,"Anker JapanAnker Soundcore C30i
Anker JapanSoundcoreSoundcore C30i (A3330)
[…]
Soundcore C30i Amazon.co.jp
Soundcore C30i10Soundcore C40i (A3331)
Soundcore
Soundcore C30i5.7g1030103IPX4
Soundc… [+64 chars]"
86,"{'id': None, 'name': 'Applech2.com'}",applech2,AmazonのスマイルSALE新生活で、ClicksのiPhone 15/16 Pro用キーボード付きケースやMacBook ProのSDカードスロットに収まるJetDrive Lite、Thunderbolt 5ケーブルなどがセール中。,"AmazonのスマイルSALE新生活で、ClicksのiPhone 15/16 Proシリーズ用キーボード付きケースやMacBook ProのSDカードスロットに収まるJetDrive Lite、Thunderbolt […]
The post AmazonのスマイルSALE新生活で、ClicksのiPhone 15/16 Pro用キーボード付きケースやMacBook ProのSDカードスロットに収まるJetDrive Lite、Thunderbolt 5ケーブルなどがセール中。 first appeared o…",https://applech2.com/archives/20250302-amazon-smile-sale-apple-accessories.html,https://applech2.com/wp-content/uploads/2025/03/Amazon-smile-sale-apple-accessories-Hero.webp,2025-03-02T03:26:40Z,"AmazonSALEClicksiPhone 15/16 ProMacBook ProSDJetDrive LiteThunderbolt 5
Amazon Japan20250228SALEClicksiPhone 15/16 Pro
MacBook Pro 14/16SDTranscendSDCable MattersThunderbolt 5Microsoft Office 2024A… [+752 chars]"
87,"{'id': None, 'name': 'Applech2.com'}",applech2,Cable Matters、Intel Thunderbolt認証を取得した「Thunderbolt 5 ケーブル」のホワイトモデルを発売。,"Cable MattersがIntel Thunderbolt認証を取得した「Thunderbolt 5 ケーブル」のホワイトモデルを発売しています。詳細は以下から。 　米Cable Mattersは2024年06月、 […]
The post Cable Matters、Intel Thunderbolt認証を取得した「Thunderbolt 5 ケーブル」のホワイトモデルを発売。 first appeared on AAPL Ch..",https://applech2.com/archives/20250311-cable-matters-thunderbolt-5-cable-white.html,https://applech2.com/wp-content/uploads/2025/03/Cable-Matters-Thunderbolt-5-Cable-White-Hero.webp,2025-03-11T08:00:31Z,"Cable MattersIntel ThunderboltThunderbolt 5 
Cable Matters202406Intel Thunderbolt80Gbps120GbpsThunderbolt 5Cable Matters Thunderbolt 5 Cable () (SKU:107062)Thunderbolt 5
Thunderbolt 5Thunderbolt 3T… [+273 chars]"
88,"{'id': None, 'name': 'Applech2.com'}",applech2,Spigen Japan、iPod Classic風のデザインを取り入れたMagSafe対応のiPhone 16eケース「Ultra Hybrid Classic (MagFit)」を発売。,"Spigen JapanがiPod Classic風のデザインを取り入れたMagSafe対応のiPhone 16eケース「Ultra Hybrid Classic (MagFit)」を発売しています。詳細は以下から。 […]
The post Spigen Japan、iPod Classic風のデザインを取り入れたMagSafe対応のiPhone 16eケース「Ultra Hybrid Classic (MagFit)」を発売。 first appeared on AAPL Ch..",https://applech2.com/archives/20250309-spigen-ultra-hybrid-classic-for-iphone-16e.html,https://applech2.com/wp-content/uploads/2025/03/Spigen-Ultra-Hybrid-Classic-MagFit-for-iPhone-16e-Hero.webp,2025-03-09T02:30:08Z,"Spigen JapaniPod ClassicMagSafeiPhone 16eUltra Hybrid Classic (MagFit)
Spigen20250220Apple0219iPhoneiPhone 16eiPhone 16e (Ultra Hybrid Classic (MagFit))
MagSafe[…]
Spigen iPhone 16e Amazon.co.jp
… [+172 chars]"
89,"{'id': None, 'name': 'Applech2.com'}",applech2,Dark Noise、iPhoneやiPad、Mac、Apple Watchのスクリーンショットをドラッグ&ドロップするだけでデバイスフレームを付けてくれるMacアプリ「Framous」をリリース。,"Dark NoiseがiPhoneやiPad、Mac、Apple Watchのスクリーンショットをドラッグ&ドロップするだけでデバイスフレームを付けてくれるMacアプリ「Framous」をリリースしています。 […]
The post Dark Noise、iPhoneやiPad、Mac、Apple Watchのスクリーンショットをドラッグ&ドロップするだけでデバイスフレームを付けてくれるMacアプリ「Framous」をリリース。 first appeared on AAPL Ch..",https://applech2.com/archives/20250225-framous-screenshot-frames-for-mac.html,https://applech2.com/wp-content/uploads/2025/02/Framous-Screenshot-Frames-for-Mac-Hero.webp,2025-02-25T00:04:47Z,"Dark NoiseiPhoneiPadMacApple Watch&amp;MacFramous
MaciPhoneiPadVision ProDark NoiseDark Noise LLCCharlie Chapman20250225Apple&amp;MacFramous
Framous is the easiest way to quickly add device frames … [+403 chars]"
90,"{'id': None, 'name': 'Applech2.com'}",applech2,Apple M3 UltraのXcodeベンチマークスコアは16コアCPUのM4 Maxを上回り、Apple Silicon史上最速に。,"Apple M3 UltraのXcodeベンチマークスコアは16コアCPUのM4 Maxを上回り、Apple Silicon史上最速なるようです。詳細は以下から。 　Appleは2025年03月、MacBook Pro […]
The post Apple M3 UltraのXcodeベンチマークスコアは16コアCPUのM4 Maxを上回り、Apple Silicon史上最速に。 first appeared on AAPL Ch..",https://applech2.com/archives/20250323-m3-ultra-mac-studio-xcode-benchmark.html,https://applech2.com/wp-content/uploads/2025/03/Apple-M3-Ultra-Xcode-Benchmark-Hero.webp,2025-03-23T11:51:42Z,"Apple M3 UltraXcode16CPUM4 MaxApple Silicon
Apple202503MacBook Pro (2024)M4 MaxUltraFusionM3 Max2M3 UltraMac Studio (2025)M3 UltraXcodeXcodeBenchmark
Apple M4 MaxM3 Ultra
XcodeBenchmark (M3 Ultra)… [+453 chars]"
91,"{'id': None, 'name': 'Applech2.com'}",applech2,Apple、不具合修正に加えWebKitに関するゼロデイ脆弱性を修正した「iOS 18.3.2 (22D82|22D8082)」と「iPadOS 18.3.2 (22D82)」をリリース。,"AppleがWebKitに関するゼロデイ脆弱性を修正した「iOS 18.3.2 (22D82|22D8082)」と「iPadOS 18.3.2 (22D82)」をリリースしています。詳細は以下から。 　Appleは現地 […]
The post Apple、不具合修正に加えWebKitに関するゼロデイ脆弱性を修正した「iOS 18.3.2 (22D82|22D8082)」と「iPadOS 18.3.2 (22D82)」をリリース。 first appeared on AAPL Ch..",https://applech2.com/archives/20250312-ios-and-ipados-18-3-2-22d82-security-update.html,https://applech2.com/wp-content/uploads/2025/03/iOS-18-3-2-22D72-update-Hero.webp,2025-03-11T20:47:57Z,"AppleWebKitiOS 18.3.2 (22D82|22D8082)iPadOS 18.3.2 (22D82)
Apple20250127AppleAIApple IntelligenceiOS 18.3/iPadOS 18.3 (22D63)0311iOS 18.3.3 (Build 22D82|22D8082)iPadOS 18.3.2 (22D82)
iOS/iPadOS 18.… [+1128 chars]"
92,"{'id': None, 'name': 'Applech2.com'}",applech2,AmazoのスマイルSALE新生活でApple Watch Ultra 2やBeatsのワイヤレスヘッドホン・イヤホン、iPhone 16 Pro Maxケースなどがセール中。,"AmazoのスマイルSALE新生活で、Apple Watch Ultra 2やBeatsのワイヤレスヘッドホン・イヤホン、iPhone 16 Pro Maxケースなどがセールとなっています。詳細は以下から。 　Amaz […]
The post AmazoのスマイルSALE新生活でApple Watch Ultra 2やBeatsのワイヤレスヘッドホン・イヤホン、iPhone 16 Pro Maxケースなどがセール中。 first appeared on AAPL Ch..",https://applech2.com/archives/20250304-amazon-smile-sale-apple-and-beats.html,https://applech2.com/wp-content/uploads/2025/03/Amazon-smile-sale-Apple-and-Beats.webp,2025-03-04T01:22:57Z,"AmazoSALEApple Watch Ultra 2BeatsiPhone 16 Pro Max
Amazon Japan20250304()2359SALEAppleApple Watch Ultra 2Beats
Beats
Apple
Apple Watch Ultra 2 117,091 99,800
GPS + CellularApple Watch Ultra 2M/L… [+292 chars]"
93,"{'id': None, 'name': 'Applech2.com'}",applech2,Amazonで古いmacOSやiPadOSに対応したLightning充電式の「Magic Trackpad」のブラックモデルが19%OFFセール中。,"Amazonで古いOS X/macOSやiPadOSに対応したLightning充電式の「Magic Trackpad」のブラックモデルが19%OFFセールとなっています。詳細は以下から。 　Appleは2024年10 […]
The post Amazonで古いmacOSやiPadOSに対応したLightning充電式の「Magic Trackpad」のブラックモデルが19%OFFセール中。 first appeared on AAPL Ch..",https://applech2.com/archives/20250305-amazon-magic-trackpad-lightning.html,https://applech2.com/wp-content/uploads/2025/03/Amazon-Magic-Trackpad-Lightning-Sale-Hero.webp,2025-03-05T06:28:12Z,"AmazonOS X/macOSiPadOSLightningMagic Trackpad19%OFF
Apple202410Apple M4MaciMac (24, M4, 2024)Magic KeyboardMouseTrackpadUSB-CMagicmacOS 15.1 SequoiaiPadOS 18.1
Magic TrackpadUSBC- Multi-Touch
macO… [+183 chars]"
94,"{'id': None, 'name': 'Applech2.com'}",applech2,Adobe Acrobat Reader for iPhone/iPadが生成AI要約やWebページのPDF保存に対応。,"Adobe Acrobat Reader for iPhone/iPadが生成AI要約やWebページのPDF保存に対応しています。詳細は以下から。 　Adobeは現地時間2025年02月24日、PDFリーダー「Adob […]
The post Adobe Acrobat Reader for iPhone/iPadが生成AI要約やWebページのPDF保存に対応。 first appeared on AAPL Ch..",https://applech2.com/archives/20250225-adobe-acrobat-reader-for-iphone-support-ai-summaries.html,https://applech2.com/wp-content/uploads/2025/02/Adobe-Acrobat-for-iPhone-support-AI-Hero-v2.webp,2025-02-25T05:01:01Z,"Adobe Acrobat Reader for iPhone/iPadAIWebPDF
Adobe20250224PDFAdobe Acrobat ReaderiOS/iPadOS25.02.00AIAI
AI 
Adobe Acrobat Reader v25.02.00[]PDF
Adobe Acrobat ReaderAI
Safari[Reader]WebPDF[]Acrob… [+152 chars]"
95,"{'id': None, 'name': 'Applech2.com'}",applech2,Apple Silicon用CLIシステムモニタ「macmon」がApple M3/M4チップで温度センサーが値を返さない時の温度レポートに対応。,"Apple Silicon用CLIシステムモニタ「macmon」がApple M3/M4チップで温度センサーが値を返さない時の温度レポートに対応しています。詳細は以下から。 　macmonはvladkens(@uid1 […]
The post Apple Silicon用CLIシステムモニタ「macmon」がApple M3/M4チップで温度センサーが値を返さない時の温度レポートに対応。 first appeared on AAPL Ch..",https://applech2.com/archives/20250301-macmon-smooth-temp-on-apple-m3-and-m4.html,https://applech2.com/wp-content/uploads/2025/03/macmon-support-apple-m3-and-m4-smooth-temp-Hero.webp,2025-03-01T01:33:01Z,"Apple SiliconCLImacmonApple M3/M4
macmonvladkens(@uid127)CLIasitopmactopmacOSAPIsudomacmon0.6.0Apple M3M4
Smooth temp if no sensor value on m3/m4 chips #12
vladkensmacmon202412macmon v0.4.0Apple M… [+70 chars]"
96,"{'id': None, 'name': 'Applech2.com'}",applech2,Xiaomi、XiaomiスマートフォンとMacやiPhone間でファイル転送やデータ同期、画面共有が可能な「Xiaomi Interconnectivity for macOS/iOS」アプリをApp Storeでリリース。,"XiaomiがXiaomiスマートフォンとMacやiPhone間でファイル転送やデータ同期、画面共有が可能な「Xiaomi Interconnectivity for macOS/iOS」アプリをApp Storeでリ […]
The post Xiaomi、XiaomiスマートフォンとMacやiPhone間でファイル転送やデータ同期、画面共有が可能な「Xiaomi Interconnectivity for macOS/iOS」アプリをApp Storeでリリース。 first appeared on AAPL…",https://applech2.com/archives/20250303-xiaomi-interconnectivity-for-macos-and-ios.html,https://applech2.com/wp-content/uploads/2025/03/Xiaomi-Interconnectivity-HyperConnect-Xiaomi-Launch-March-2025-Hero.webp,2025-03-03T06:20:01Z,"XiaomiXiaomiMaciPhoneXiaomi Interconnectivity for macOS/iOSApp Store
Xiaomi20250302Mobile World Congress 2025Xiaomi Launch EventXiaomiAppleMaciPhone/iPadHyperConnectXiaomi Interconnectivity (Xiaomi … [+639 chars]"
97,"{'id': None, 'name': 'Applech2.com'}",applech2,AmazonのスマイルSALE新生活で、SatechiのSM1メカニカルキーボードやUSB-Cハブ、NVMe SSDエンクロージャー、スタンドなどがセール中。,"AmazonのスマイルSALE新生活で、SatechiのSM1メカニカルキーボードやUSB-Cハブ、スタンドなどがセールとなっています。詳細は以下から。 　Amazon Japanは日本時間2025年02月28日から0 […]
The post AmazonのスマイルSALE新生活で、SatechiのSM1メカニカルキーボードやUSB-Cハブ、NVMe SSDエンクロージャー、スタンドなどがセール中。 first appeared on AAPL Ch..",https://applech2.com/archives/20250302-amazon-smile-sale-satechi.html,https://applech2.com/wp-content/uploads/2025/03/Amazon-smile-sale-Satechi-Hero.webp,2025-03-02T12:45:51Z,"AmazonSALESatechiSM1USB-C
Amazon Japan202502280304SALESatechiSM1USB-CNVMe SSD
Satechi SM1 17,810 14,248
MacWindows/475%
Satechi M1 5,240 4,192
USB-CBluetooth
Satechi XR USB-C 7,990 7,191
Vitur… [+477 chars]"
98,"{'id': None, 'name': 'Applech2.com'}",applech2,米Belkin、バッテリー残量を確認できるディスプレイ搭載のモバイルバッテリー「BoostCharge Power Bank with Display」などを発表。,"米Belkinがバッテリー残量を確認できるディスプレイ搭載のモバイルバッテリー「BoostCharge Power Bank with Display」などを発表しています。詳細は以下から。 　米Belkinは現地時間 […]
The post 米Belkin、バッテリー残量を確認できるディスプレイ搭載のモバイルバッテリー「BoostCharge Power Bank with Display」などを発表。 first appeared on AAPL Ch..",https://applech2.com/archives/20250308-belkin-boostcharge-power-bank-with-display.html,https://applech2.com/wp-content/uploads/2025/03/Belkin-BoostCharge-Power-Bank-10K-with-Display-Hero.webp,2025-03-08T07:21:27Z,"BelkinBoostCharge Power Bank with Display
Belkin20250302Mobile World Congress 20252025
Barcelona, ES March 2, 2025 Belkin, a leading consumer electronics brand for over 40 years, today introduced a… [+1377 chars]"
99,"{'id': None, 'name': 'Applech2.com'}",applech2,Elgato、キャプチャーカード「Game Capture Neo」やLEDライト「Key Light Neo」、コンデンサマイク「Wave Neo」などを特別価格で提供するElgato Weekを開催。,"Elgatoがキャプチャーカード「Game Capture Neo」やLEDライト「Key Light Neo」、コンデンサマイク「Wave Neo」などを特別価格で提供するElgato Weekを開催しています。詳細 […]
The post Elgato、キャプチャーカード「Game Capture Neo」やLEDライト「Key Light Neo」、コンデンサマイク「Wave Neo」などを特別価格で提供するElgato Weekを開催。 first appeared on AAPL Ch..",https://applech2.com/archives/20250311-elgato-week-neo-sale.html,https://applech2.com/wp-content/uploads/2025/03/Elgato-Week-Save-up-to-30-Hero.webp,2025-03-11T13:23:34Z,"ElgatoGame Capture NeoLEDKey Light NeoWave NeoElgato Week
PCCORSAIR Inc.202503101ElgatoLEDElgato Week
Elgato Week Save up to 30% – Elgato
Elgato WeekAmazonSteam Deck Neo04Neo
Elgato New Neo Serie… [+602 chars]"
